offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
6964686918914495745	2018-05-04T00:00:00+03:00	2018-08-14T00:00:00+03:00	20000.0	3	False	2	False	45.0	6.0	28.0	70.0	11.0	2	2	Россия, Санкт-Петербург, Новоизмайловский проспект, 44к1	9160799354282119245
2967405296167117528	2017-11-30T00:00:00+03:00	2018-05-18T00:00:00+03:00	2780000.0	15	False	1	False	31.0	6.0	18.0			1	2	Россия, Санкт-Петербург, Ковалёвская улица, 26	3656148785707281692
1976510195614612992	2017-03-14T00:00:00+03:00	2017-09-09T00:00:00+03:00	2550000.0	1	False	1	False	37.0	10.0	19.0		1.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок городского типа Токсово, Привокзальная улица, 19	7173762226905466550
2159110	2015-04-16T00:00:00+03:00	2016-08-31T00:00:00+03:00	8200000.0	11	False	3	False	73.0	9.7	45.0		3.0	1	2	Россия, Санкт-Петербург, Морская набережная, 31к2	1756484481996646986
6123007213100807425	2017-12-11T00:00:00+03:00	2018-01-01T00:00:00+03:00	3680000.0	4	True	0	False	30.0		17.0		10.0	1	2	Россия, Санкт-Петербург, Звёздная улица, 11к1	2113734027243120722
6718208422727898624	2018-04-21T00:00:00+03:00	2018-08-20T00:00:00+03:00	4100000.0	22	False	1	False	39.6	10.4	20.0		11.0	1	2	Россия, Санкт-Петербург, Бестужевская улица, 7к3	7515042099311896469
178275421170595073	2017-05-28T00:00:00+03:00	2018-07-03T00:00:00+03:00	3700000.0	9	False	2	False	53.4	9.0	29.0			1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, улица Молодцова, 15к1	921822551780654391
5592490235566153897	2017-07-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	3450000.0	2	False	3	False	65.13	6.78	39.9		11.0	1	2	Россия, Ленинградская область, Кировск, улица Энергетиков, 6	5401431445282923647
1896730478086110337	2017-05-20T00:00:00+03:00	2017-05-20T00:00:00+03:00	40000.0	3	False	3	False	63.0	8.0	39.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Роменская улица, 9	5697884735761016749
4842857800061946563	2016-05-12T00:00:00+03:00	2017-01-31T00:00:00+03:00	3450000.0	3	False	1	False	33.2	8.5	17.4		0.0	1	2	Россия, Санкт-Петербург, улица Котина, 8к1	4748912015298159096
236598655538341777	2017-08-23T00:00:00+03:00	2018-07-22T00:00:00+03:00	17000.0	6	False	1	False	35.0	9.0	17.0	100.0	11.0	2	2	Россия, Санкт-Петербург, проспект Энтузиастов, 46к2	8806624394643636115
5614092655284010362	2016-12-07T00:00:00+03:00	2017-01-12T00:00:00+03:00	9601942.0	3	False	1	False	61.97		23.68		0.0	1	2	Россия, Санкт-Петербург, Аптекарский проспект, 18	5772882957571441035
7569479969706020696	2018-02-01T00:00:00+03:00	2018-02-06T00:00:00+03:00	19000.0	3	False	1	False	31.0	7.0		100.0		2	2	Россия, Санкт-Петербург, улица Федосеенко, 18	8617361067497459036
7022740431945150464	2016-05-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	3100000.0	17	False	0	True	28.5					1	2	Россия, Санкт-Петербург, Русановская улица, 15к1	6563554046625812320
4829394877997547119	2018-07-23T00:00:00+03:00	2018-08-20T00:00:00+03:00	2462222.0	4	False	1	False	34.89	14.8	11.92			1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, городской посёлок Янино-1, Оранжевая улица, 5	7262940814508733319
7316656926020635393	2018-08-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	8600000.0	4	False	1	False	65.9	21.9	33.2		1.0	1	2	Россия, Санкт-Петербург, Пушкинский район, Павловск, Берёзовая улица, 25	8807240994742321862
644447455439921665	2015-09-03T00:00:00+03:00	2018-02-08T00:00:00+03:00	2400000.0	3	False	1	False	42.0	12.0	17.0			1	2	Россия, Ленинградская область, Тосненский район, Фёдоровское сельское поселение, деревня Фёдоровское, Почтовая улица, 9к1	3496334200837814708
2824541190172614996	2018-08-08T00:00:00+03:00	2018-08-17T00:00:00+03:00	32000.0	3	False	2	False	61.0	11.0	30.0	50.0		2	2	Россия, Санкт-Петербург, Парашютная улица, 58	6764007629705051410
384983925283629312	2018-01-09T00:00:00+03:00	2018-02-12T00:00:00+03:00	4500000.0	6	False	1	False	40.9					1	2	Россия, Санкт-Петербург, Петергофское шоссе, 17к1	7296484056868361810
9155043462119440513	2015-01-25T00:00:00+03:00	2016-06-07T00:00:00+03:00	9300000.0	7	False	3	False	74.0	8.7	43.0		0.0	1	2	Россия, Санкт-Петербург, Наличная улица, 40к4	8702134973702858071
5351655	2016-02-09T00:00:00+03:00	2016-10-30T00:00:00+03:00	47700000.0	2	False	4	False	147.2	13.8	88.2		2.0	1	2	Россия, Санкт-Петербург, Кирочная улица, 31к2	5035424324946635883
4350339523436087553	2018-06-23T00:00:00+03:00	2018-08-19T00:00:00+03:00	3850000.0	7	False	2	False	50.0	9.0	29.0		10.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Московское шоссе, 268	4169477236027209849
9069199666280368976	2016-05-16T00:00:00+03:00	2016-10-12T00:00:00+03:00	36000000.0	4	False	6	False	460.0	35.0	280.0		0.0	1	2	Россия, Санкт-Петербург, Большая Озёрная улица, 61	1098376584463090298
7993887734606273793	2016-12-08T00:00:00+03:00	2016-12-26T00:00:00+03:00	2650000.0	8	False	0	True	25.0		16.0		10.0	1	2	Россия, Ленинградская область, Гатчина, Соборная улица, 21А	6165421301454508175
321088581220854334	2015-01-25T00:00:00+03:00	2017-03-15T00:00:00+03:00	60000.0	4	False	2	False	85.0	12.0	48.0		0.0	2	2	Россия, Санкт-Петербург, улица Жуковского, 28	8454294230642424689
6932514192285585152	2018-06-21T00:00:00+03:00	2018-08-20T00:00:00+03:00	2806211.0	2	False	1	False	36.18	9.61	20.17			1	2	Россия, Санкт-Петербург, Петергофское шоссе, 84к19	4830076878410972049
631332673712469208	2017-02-22T00:00:00+03:00	2017-03-09T00:00:00+03:00	5700000.0	5	False	2	False	54.8	10.2	32.1		0.0	1	2	Россия, Санкт-Петербург, Вербная улица, 18к1	1974891397877109172
7572708446438223872	2017-06-05T00:00:00+03:00	2018-02-12T00:00:00+03:00	60000.0	2	False	2	False	50.0	9.0	30.0	50.0		2	2	Россия, Санкт-Петербург, Кременчугская улица, 19к3	9078299753075961641
9069199666282305394	2018-02-01T00:00:00+03:00	2018-02-05T00:00:00+03:00	6000000.0	3	False	2	False	46.6	6.2	29.2			1	2	Россия, Санкт-Петербург, Большой проспект Васильевского острова, 76	9185529517877050952
5141797489724464343	2018-03-10T00:00:00+03:00	2018-03-16T00:00:00+03:00	21000.0	11	False	1	False	46.0	14.0	21.0	50.0		2	2	Россия, Санкт-Петербург, Искровский проспект, 22	3355019522853978583
5592490235565227314	2015-04-29T00:00:00+03:00	2018-04-24T00:00:00+03:00	4250000.0	8	False	1	False	33.2	8.5	15.5		6.0	1	2	Россия, Санкт-Петербург, Кондратьевский проспект, 70к1	1081182048329110314
1343750548524730602	2017-06-17T00:00:00+03:00	2017-07-01T00:00:00+03:00	23000.0	4	False	3	False	71.0	13.0	47.0		0.0	2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шоссе в Лаврики, 89	232500433452710337
5177752565079592831	2018-08-15T00:00:00+03:00	2018-08-20T00:00:00+03:00	2350000.0	2	False	1	False	23.0		17.0			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 17	4237558241989658676
7568713137152211315	2018-08-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	80000.0	2	False	3	False	101.0	10.0	77.0	50.0	11.0	2	2	Россия, Санкт-Петербург, Гороховая улица, 53	70279605270879451
7340091001892443793	2015-04-01T00:00:00+03:00	2016-04-01T00:00:00+03:00	4200000.0	12	False	1	False	40.0	11.0	16.0		0.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 114	5890508792580294768
6690903200492847235	2016-05-04T00:00:00+03:00	2016-06-15T00:00:00+03:00	2405000.0	8	False	1	False	34.1				0.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары	3423823447577713497
4236043500471812096	2017-08-22T00:00:00+03:00	2018-08-13T00:00:00+03:00	22000.0	8	False	1	False	40.0					2	2	Россия, Санкт-Петербург, улица Джона Рида, 8	6155653973894855449
7625312543676106584	2017-05-13T00:00:00+03:00	2017-06-01T00:00:00+03:00	20000.0	3	False	1	False	34.0	6.0	19.0	50.0	0.0	2	2	Россия, Санкт-Петербург, улица Белы Куна, 20к2	1939540903891593516
321088581220854335	2015-01-25T00:00:00+03:00	2017-03-15T00:00:00+03:00	59000.0	4	False	2	False	70.0	12.0	41.0		0.0	2	2	Россия, Санкт-Петербург, Шпалерная улица, 50	2374209456465592104
4794347	2015-12-07T00:00:00+03:00	2016-04-01T00:00:00+03:00	4800000.0	14	False	2	False	53.6	11.3	28.2		11.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 20к1	4731794338099303624
7391519598413535489	2016-10-20T00:00:00+03:00	2017-04-27T00:00:00+03:00	5350000.0	22	False	1	False	45.0	12.5	19.6		10.0	1	2	Россия, Санкт-Петербург, Дунайский проспект, 14к1	8331213854790633841
3498523378291734784	2016-12-28T00:00:00+03:00	2017-06-23T00:00:00+03:00	6300000.0	1	False	2	False	44.0	7.5	23.5		0.0	1	2	Россия, Санкт-Петербург, Можайская улица, 22	6479857151474488291
3261633972892528092	2018-05-30T00:00:00+03:00	2018-08-20T00:00:00+03:00	6609050.0	16	False	2	False	84.3	30.47				1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, Кудрово, проспект Строителей, 6	885025363237967549
340007602450398208	2017-01-19T00:00:00+03:00	2017-01-23T00:00:00+03:00	37000.0	6	False	2	False	72.0	16.0	37.0	50.0	10.0	2	2	Россия, Санкт-Петербург, проспект Сизова, 12к1	583588589380972106
7847290476636044289	2016-06-24T00:00:00+03:00	2018-06-14T00:00:00+03:00	4900000.0	2	False	3	False	56.0	6.0	36.0			1	2	Россия, Санкт-Петербург, проспект Славы, 2к4	4203179632571269079
187935086593197824	2016-04-28T00:00:00+03:00	2016-06-12T00:00:00+03:00	3320000.0	13	False	1	False	37.1	10.1	17.5		10.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок Мурино, Воронцовский бульвар, 8	8382619507005876674
1505640320906137345	2017-12-05T00:00:00+03:00	2018-01-04T00:00:00+03:00	30000.0	2	False	1	False	34.0			100.0		2	2	Россия, Санкт-Петербург, Казначейская улица, 3	2257983809765554698
1455585188354733825	2016-09-20T00:00:00+03:00	2018-04-11T00:00:00+03:00	4500000.0	4	False	2	False	56.0	8.5	30.5		8.0	1	2	Россия, Санкт-Петербург, улица Бадаева, 11	4756670991259761914
5141797489724310620	2017-03-22T00:00:00+03:00	2017-04-11T00:00:00+03:00	26000.0	2	False	2	False	53.0	10.0	29.0		0.0	2	2	Россия, Санкт-Петербург, Среднеохтинский проспект, 23	3337663226031161251
3375339907769838132	2017-02-25T00:00:00+03:00	2017-02-26T00:00:00+03:00	60000.0	10	False	3	False	90.0	10.0	80.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Ярославский проспект, 14	8570827400048392198
5613586495176022547	2018-05-23T00:00:00+03:00	2018-05-30T00:00:00+03:00	22000.0	4	False	2	False	35.0			100.0		2	2	Россия, Санкт-Петербург, проспект Тореза, 38	4203209074107983697
9174606537144949495	2018-04-19T00:00:00+03:00	2018-08-02T00:00:00+03:00	3800000.0	7	False	1	False	45.8	14.1	18.1		11.0	1	2	Россия, Санкт-Петербург, проспект Героев, 26к1	941528109879252774
2006872378839486209	2018-04-02T00:00:00+03:00	2018-08-01T00:00:00+03:00	4200000.0	9	False	1	False	47.3	10.0	16.0		3.0	1	2	Россия, Санкт-Петербург, улица Коллонтай, 45к1	6441659253068181102
6302977522904153759	2018-07-04T00:00:00+03:00	2018-07-12T00:00:00+03:00	40000.0	16	False	2	False	51.0	10.0	30.0	50.0		2	2	Россия, Санкт-Петербург, улица Турку, 1к2	442081277675671891
4842857799863215488	2016-01-21T00:00:00+03:00	2016-01-25T00:00:00+03:00	3900000.0	2	False	1	False	33.0	9.1	15.0		0.0	1	2	Россия, Санкт-Петербург, Пискарёвский проспект, 3	2602497398498278378
8281754630558541655	2017-10-02T00:00:00+03:00	2018-02-26T00:00:00+03:00	3046240.0	2	False	1	False	38.56	11.69	16.63			1	2	Россия, Санкт-Петербург, Петергоф, Парковая улица, 20к3с4	8408572400399082636
3375339907712517245	2017-02-28T00:00:00+03:00	2017-03-01T00:00:00+03:00	37000.0	16	False	3	False	74.0	12.0	49.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Афонская улица, 14	5779702168258634492
6420425091007311104	2018-05-13T00:00:00+03:00	2018-05-21T00:00:00+03:00	28000.0	3	False	2	False	54.0	8.0			11.0	2	2	Россия, Санкт-Петербург, Дрезденская улица, 4к1	519515007533357591
3790818759816429056	2017-11-20T00:00:00+03:00	2018-02-25T00:00:00+03:00	3300000.0	1	False	2	False	44.5					1	2	Россия, Ленинградская область, Сосновый Бор, улица Космонавтов, 8	7276852810324079301
3375339906994140950	2017-02-28T00:00:00+03:00	2017-03-01T00:00:00+03:00	19000.0	2	False	1	False	35.0	7.0	16.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Подвойского, 35к1	2589396564405759649
6325038576195127808	2018-05-29T00:00:00+03:00	2018-08-20T00:00:00+03:00	1600000.0	1	False	3	False	70.9	10.0	49.1		8.0	1	2	Россия, Ленинградская область, Кировский район, городской посёлок Назия, улица Артеменко, 4/12	1886832276001170934
6405084427214147073	2017-11-28T00:00:00+03:00	2018-06-11T00:00:00+03:00	30000.0	18	False	2	False	48.0					2	2	Россия, Санкт-Петербург, улица Оптиков, 45к2	4182602142298023554
3498204831123951913	2017-01-20T00:00:00+03:00	2017-03-12T00:00:00+03:00	45000.0	5	False	2	False	60.0	25.0	15.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Капитанская улица, 4	5073909829925141294
9174606537144028885	2016-05-20T00:00:00+03:00	2016-12-24T00:00:00+03:00	3000000.0	18	False	1	False	36.6	13.7	14.2		0.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 51	2190208629105094048
5757849497441248001	2018-03-22T00:00:00+03:00	2018-05-06T00:00:00+03:00	1050000.0	5	False	1	False	32.0					1	2	Россия, Ленинградская область, Кировский район, городской посёлок Назия, улица Есенина, 2	7144359462223970214
5153793897333896878	2018-04-05T00:00:00+03:00	2018-04-20T00:00:00+03:00	19000.0	3	False	1	False	30.0	8.0		99.0		2	2	Россия, Санкт-Петербург, Меншиковский проспект, 5к3	4351187977870238908
728330068625309952	2018-05-30T00:00:00+03:00	2018-06-03T00:00:00+03:00	20000.0	9	False	1	False	40.0	8.0	24.0	50.0		2	2	Россия, Санкт-Петербург, Дрезденская улица, 21	7157433673937030419
997828883260067328	2017-10-20T00:00:00+03:00	2018-02-19T00:00:00+03:00	20000.0	1	False	3	False	65.0	6.5	44.0	50.0	7.0	2	2	Россия, Санкт-Петербург, улица Демьяна Бедного, 2к1	1428245387714762610
5614092655289496738	2016-10-02T00:00:00+03:00	2016-10-31T00:00:00+03:00	5630600.0	8	False	2	False	59.9	10.4			0.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, бульвар Менделеева, 5к1	8028561727081874495
6300461494542470216	2017-01-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	8500000.0	6	False	5	False	86.5	8.8	60.1			1	2	Россия, Санкт-Петербург, Сапёрный переулок, 9	2843015013868217822
180937727291277142	2016-02-25T00:00:00+03:00	2016-03-18T00:00:00+03:00	2190000.0	2	False	1	False	30.3	5.2	17.6		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, микрорайон Черная Речка, 10	6798338878114182308
8984635804493291520	2018-06-19T00:00:00+03:00	2018-08-03T00:00:00+03:00	4200000.0	20	False	1	False	38.8	10.4	19.2			1	2	Россия, Санкт-Петербург, Бестужевская улица, 7к2	7515042099311896468
7621245106456922925	2017-11-01T00:00:00+03:00	2018-08-17T00:00:00+03:00	5700000.0	13	False	2	False	52.0	9.2	28.4	0.0	2.0	1	2	Россия, Санкт-Петербург, Кушелевская дорога, 7	664267748461619464
2252183942954590976	2018-02-27T00:00:00+03:00	2018-04-24T00:00:00+03:00	4600000.0	9	False	2	False	52.0	10.0	31.6			1	2	Россия, Санкт-Петербург, Караваевская улица, 2к1	8917220400924770238
7797213434601940993	2016-10-19T00:00:00+03:00	2016-11-13T00:00:00+03:00	29000.0	9	False	1	False	33.0			50.0	10.0	2	2	Россия, Санкт-Петербург, Долгоозёрная улица, 7	2004897342163971121
9084870953093837569	2015-06-21T00:00:00+03:00	2018-08-20T00:00:00+03:00	12700000.0	5	False	3	False	103.4	17.3	57.3		10.0	1	2	Россия, Санкт-Петербург, проспект Королёва, 61	756291893985037357
6302976505020586173	2016-08-27T00:00:00+03:00	2016-12-23T00:00:00+03:00	4600000.0	1	False	2	False	52.0	9.0	31.0		0.0	1	2	Россия, Санкт-Петербург, Загребский бульвар, 23к1	5786684976367598199
7976772217197795328	2017-05-11T00:00:00+03:00	2017-06-25T00:00:00+03:00	1744581.0	2	False	1	False	37.6	10.6			0.0	1	2	Россия, Ленинградская область, Гатчинский район, Коммунар, ЖК Город Детства, 1	4365036629418117744
9008881070390603520	2017-12-06T00:00:00+03:00	2018-03-09T00:00:00+03:00	40902000.0	5	False	3	False	120.3	20.0	78.3			1	2	Россия, Санкт-Петербург, Смольный проспект, 13	8940290802509467665
7908160648596891393	2016-10-01T00:00:00+03:00	2018-08-20T00:00:00+03:00	4150000.0	10	False	1	False	45.0	12.0	20.0		10.0	1	2	Россия, Санкт-Петербург, Ленинский проспект, 67к2	1861668167106565053
9174606537144981121	2018-07-31T00:00:00+03:00	2018-08-20T00:00:00+03:00	4850000.0	2	False	2	False	60.4	8.2	36.2		4.0	1	2	Россия, Санкт-Петербург, Южное шоссе, 76	2978134199545002066
5311659828528674095	2015-03-31T00:00:00+03:00	2018-06-04T00:00:00+03:00	3900000.0	3	False	1	False	46.0	16.6	18.5		0.0	1	2	Россия, Санкт-Петербург, Планерная улица, 79	3841394630971259752
9174606537144886968	2017-12-09T00:00:00+03:00	2018-05-05T00:00:00+03:00	6900000.0	8	False	2	False	55.0	10.0	30.0		6.0	1	2	Россия, Санкт-Петербург, улица Адмирала Черокова, 18к3	2641501526205844791
2488241181058989804	2017-08-07T00:00:00+03:00	2018-06-27T00:00:00+03:00	5675700.0	6	False	3	False	81.83	15.83				1	2	Россия, Ленинградская область, Ломоносовский район, Аннинское городское поселение, городской посёлок Новоселье, Питерский проспект, 1	7554821946105816666
1896730478109169383	2015-08-12T00:00:00+03:00	2017-06-01T00:00:00+03:00	130000.0	2	False	3	False	102.0			100.0	0.0	2	2	Россия, Санкт-Петербург, Кемская улица, 1	4968797553507306934
4011434723894536448	2015-07-16T00:00:00+03:00	2017-09-24T00:00:00+03:00	3500000.0	2	False	1	False	33.6	7.4	17.6		3.0	1	2	Россия, Санкт-Петербург, улица Ярослава Гашека, 2	3223009333169728491
5378844505662111744	2018-04-11T00:00:00+03:00	2018-07-01T00:00:00+03:00	21000.0	5	False	1	False	40.0	14.0	18.0	90.0	10.0	2	2	Россия, Санкт-Петербург, проспект Энгельса, 126к1	6711366030409524184
7622724872183337132	2017-02-14T00:00:00+03:00	2017-03-16T00:00:00+03:00	24000.0	2	False	3	False	78.0	15.0	46.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Бухарестская улица, 124	3947908795902790330
299981069355536897	2017-04-25T00:00:00+03:00	2018-03-16T00:00:00+03:00	170000000.0	8	False	7	False	386.0					1	2	Россия, Санкт-Петербург, Вязовая улица, 8	7789315785929563997
9174606537144984089	2018-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	29000.0	3	False	2	False	56.0	9.0	35.0	100.0	6.0	2	2	Россия, Санкт-Петербург, Торжковская улица, 2к3	7449729975528570167
4163975411061984000	2018-07-03T00:00:00+03:00	2018-08-07T00:00:00+03:00	24000.0	3	False	1	False	40.0	10.0	20.0			2	2	Россия, Санкт-Петербург, Большеохтинский проспект, 15к1	9092469374927980274
8783028655777766145	2017-12-17T00:00:00+03:00	2018-02-10T00:00:00+03:00	4090000.0	8	False	1	False	46.5	13.8	19.0			1	2	Россия, Санкт-Петербург, 6-я Жерновская улица, 17	5842159248727845316
4115642864535415809	2016-03-31T00:00:00+03:00	2016-07-22T00:00:00+03:00	3500000.0	2	False	2	False	45.0	6.0	30.0		0.0	1	2	Россия, Санкт-Петербург, Пушкин, Железнодорожная улица, 2	5534465077347642746
3110793985842553857	2017-04-14T00:00:00+03:00	2018-02-07T00:00:00+03:00	5850000.0	1	False	4	False	80.0				10.0	1	2	Россия, Санкт-Петербург, улица Черкасова, 19к1	1656027010019733648
4409507635580696577	2018-02-12T00:00:00+03:00	2018-07-09T00:00:00+03:00	5340000.0	7	False	2	False	60.6	11.2	36.6		10.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Полоцкая улица, 11к2	305237777299838510
4321693563716091136	2017-11-02T00:00:00+03:00	2018-07-22T00:00:00+03:00	4250000.0	2	False	2	False	52.1	9.6	30.0			1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Ростовская улица, 3к1	897860344996780194
2967405319924576052	2018-02-01T00:00:00+03:00	2018-06-19T00:00:00+03:00	3200000.0	12	False	1	False	32.5	7.23	17.36			1	2	Россия, Санкт-Петербург, Тихорецкий проспект, 31к2	2261539717186437277
6303332844199941376	2017-10-10T00:00:00+03:00	2017-10-15T00:00:00+03:00	19000.0	2	False	1	False	32.3	8.0	18.0	30.0	10.0	2	2	Россия, Санкт-Петербург, улица Передовиков, 11к1	6058441839502683512
6742751050927580161	2018-05-26T00:00:00+03:00	2018-06-25T00:00:00+03:00	19000.0	1	False	2	False	46.0			70.0		2	2	Россия, Ленинградская область, Всеволожский район, Колтушское сельское поселение, село Павлово, улица Быкова, 25	5371651900578413636
2087172687516987648	2016-04-10T00:00:00+03:00	2016-04-17T00:00:00+03:00	22000.0	3	False	2	False	42.0	6.5	30.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Ключевая улица, 17	1506986907395373270
4550620995836457984	2018-03-26T00:00:00+03:00	2018-08-20T00:00:00+03:00	3100000.0	1	False	1	False	33.0	7.0	18.0			1	2	Россия, Санкт-Петербург, проспект Ветеранов, 100	6845097171321796928
4983172139725059328	2016-08-07T00:00:00+03:00	2016-08-21T00:00:00+03:00	30000.0	1	False	0	True	40.0		30.0		10.0	2	2	Россия, Санкт-Петербург, Пушкин, Песочная улица, 8	1937046733769476467
6302977522903503248	2016-08-22T00:00:00+03:00	2017-08-11T00:00:00+03:00	28000.0	3	False	1	False	40.0	11.0	17.0		0.0	2	2	Россия, Санкт-Петербург, улица Щербакова, 11	4225770778620299363
5152292968858782457	2017-03-09T00:00:00+03:00	2017-06-20T00:00:00+03:00	2720000.0	8	False	1	False	40.0	10.0	17.0		0.0	1	2	Россия, Санкт-Петербург, Колпино, Лагерное шоссе, 49к2	1196714981573511792
2590443505660869120	2017-05-26T00:00:00+03:00	2017-06-09T00:00:00+03:00	30000.0	5	False	4	False	50.0	5.5	38.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Кубинская улица, 70к1	6897715056763433533
5224624879826372609	2016-05-19T00:00:00+03:00	2016-06-09T00:00:00+03:00	60000.0	2	False	2	False	86.0	30.0	35.0	100.0	10.0	2	2	Россия, Санкт-Петербург, Кирочная улица, 29	1607170736593814406
5592490235565234131	2018-03-02T00:00:00+03:00	2018-07-27T00:00:00+03:00	6700000.0	1	False	4	False	90.0	8.6	59.0		4.0	1	2	Россия, Санкт-Петербург, Петергоф, улица Шахматова, 16	1682865063776143944
619572264810421248	2018-06-18T00:00:00+03:00	2018-08-05T00:00:00+03:00	3550000.0	3	False	1	False	38.2					1	2	Россия, Ленинградская область, Всеволожск, проезд Берёзовая Роща, 2к1	5601131375500934361
6503701066384922625	2016-11-13T00:00:00+03:00	2018-04-19T00:00:00+03:00	3800000.0	8	False	3	False	60.0	6.0	44.0		3.0	1	2	Россия, Санкт-Петербург, Ломоносов, Ораниенбаумский проспект, 39к2	858867373176379228
8500215643805540590	2016-09-07T00:00:00+03:00	2018-03-19T00:00:00+03:00	3091127.0	6	False	1	False	33.0	9.6	14.7		0.0	1	2	Россия, Санкт-Петербург, Русановская улица, 9	4182951890569455444
3180481112713366272	2017-01-10T00:00:00+03:00	2018-01-10T00:00:00+03:00	15000000.0	2	False	5	False	134.4	18.9	95.4		3.0	1	2	Россия, Санкт-Петербург, Лахтинская улица, 9	358865845315070556
5153004142454988651	2015-01-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	8800000.0	3	False	2	False	70.0	11.4	35.0		10.0	1	2	Россия, Санкт-Петербург, Богатырский проспект, 26к1	5381016492147203386
936537710533858816	2017-07-13T00:00:00+03:00	2017-07-27T00:00:00+03:00	35000.0	19	False	1	False	37.0	14.0	18.0	50.0	10.0	2	2	Россия, Санкт-Петербург, Пулковское шоссе, 14А	2759449824105033827
3376106655209200690	2017-10-04T00:00:00+03:00	2017-10-16T00:00:00+03:00	45000.0	14	False	2	False	80.0	16.0	42.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Приморский проспект, 137к2	868355544483580184
1350464556090867712	2017-09-20T00:00:00+03:00	2017-09-30T00:00:00+03:00	26000.0	7	False	1	False	46.0				10.0	2	2	Россия, Санкт-Петербург, Стародеревенская улица, 6к1	8799523997680043728
8507614912628946689	2016-12-27T00:00:00+03:00	2018-08-20T00:00:00+03:00	40000.0	6	False	1	False	45.0	14.0	20.0	50.0	10.0	2	2	Россия, Санкт-Петербург, Северный проспект, 26А	8731650932589957960
2485900096975325184	2017-05-06T00:00:00+03:00	2017-05-07T00:00:00+03:00	15000.0	19	False	0	True	32.0				10.0	2	2	Россия, Санкт-Петербург, Русановская улица, 19к2Б	555990634595234380
5656253800685721856	2017-01-15T00:00:00+03:00	2017-02-27T00:00:00+03:00	1800000.0	5	False	4	False	79.0		28.0		3.0	1	2	Россия, Санкт-Петербург, 16-я линия Васильевского острова, 25	1741523940501726541
2554639205115396100	2016-07-03T00:00:00+03:00	2017-10-22T00:00:00+03:00	2450000.0	5	False	1	False	25.0		19.0		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Центральная улица, 50к1	2764443021095115895
2694261416391549440	2018-06-06T00:00:00+03:00	2018-06-13T00:00:00+03:00	18000.0	1	False	1	False	35.0	6.0	18.0		10.0	2	2	Россия, Ленинградская область, Всеволожск, Александровская улица, 77к2	7000598943213282529
7908871798814402048	2015-12-09T00:00:00+03:00	2017-06-20T00:00:00+03:00	4100000.0	4	False	2	False	43.4	6.0	30.1		11.0	1	2	Россия, Санкт-Петербург, Благодатная улица, 23	1265418667461661046
7171761374385635485	2015-08-15T00:00:00+03:00	2016-04-15T00:00:00+03:00	3203247.0	15	False	1	False	32.6	9.3	14.6		0.0	1	2	Россия, Санкт-Петербург, Октябрьская набережная	3495941947706803478
5171138484722613505	2017-07-27T00:00:00+03:00	2017-11-01T00:00:00+03:00	3500000.0	11	False	1	False	34.2	11.3	13.5		0.0	1	2	Россия, Санкт-Петербург, проспект Александровской Фермы, 8	8558908009649388670
5141797489724457902	2018-02-02T00:00:00+03:00	2018-03-12T00:00:00+03:00	25000.0	1	False	2	False	50.0	6.0	29.0	100.0		2	2	Россия, Санкт-Петербург, проспект Науки, 12к7	1167807152917854322
